2016,10,6,21,1,4326668,235116,3239,-6.19,85.4,0.24,155.4,0
2016,10,6,22,1,4326668,235116,3239,-7.3,85.6,0.29,151.3,0
2016,10,6,23,1,4326668,235116,3239,-7.94,87.7,0.23,161.6,0
2016,10,7,0,1,4326668,235116,3239,-8.35,83.6,0.3,163.7,0
2016,10,7,1,1,4326668,235116,3239,-8.59,85.9,0.37,164.3,0
2016,10,7,2,1,4326668,235116,3239,-8.87,83.3,0.65,168.7,0
2016,10,7,3,1,4326668,235116,3239,-8.27,75.56,1.37,162.7,0
2016,10,7,4,1,4326668,235116,3239,-7.76,75.08,1.72,168.3,0
2016,10,7,5,1,4326668,235116,3239,-6.65,80.2,1.34,147.9,0
2016,10,7,6,1,4326668,235116,3239,-6.78,82.5,2.33,167.2,0
2016,10,7,7,1,4326668,235116,3239,-6.56,83.2,2.42,170.8,0
2016,10,7,8,1,4326668,235116,3239,-6.17,81.7,2.38,164.9,0
2016,10,7,9,1,4326668,235116,3239,-2.81,52.45,2.44,171.3,0
2016,10,7,10,1,4326668,235116,3239,1.03,24.12,2.22,183.6,0
2016,10,7,11,1,4326668,235116,3239,3.63,14.37,2.01,196.7,0
2016,10,7,12,1,4326668,235116,3239,5.02,13.42,1.89,228.8,0
2016,10,7,13,1,4326668,235116,3239,6.12,10.73,1.75,222.1,0
2016,10,7,14,1,4326668,235116,3239,5.55,28.09,2.77,197.5,0
2016,10,7,15,1,4326668,235116,3239,5.67,25.78,2.81,209.2,0
2016,10,7,16,1,4326668,235116,3239,6.14,26.12,2.49,205.1,0
2016,10,7,17,1,4326668,235116,3239,7.01,23.88,1.95,208,0
2016,10,7,18,1,4326668,235116,3239,5.4,21.06,2.53,204.8,0
2016,10,7,19,1,4326668,235116,3239,2.48,34.55,1.53,198.4,0
2016,10,7,20,1,4326668,235116,3239,0.47,39.99,2.46,178.9,0
2016,10,7,21,1,4326668,235116,3239,0.42,40.73,2.72,179.8,0
2016,10,7,22,1,4326668,235116,3239,0.89,29.39,2.94,179.3,0
2016,10,7,23,1,4326668,235116,3239,0.26,41.75,2.8,177.4,0
2016,10,8,0,1,4326668,235116,3239,-1.02,36.72,2.15,177.1,0
2016,10,8,1,1,4326668,235116,3239,-0.87,33.91,2.08,178.4,0
2016,10,8,2,1,4326668,235116,3239,-1.28,39,1.87,168,0
2016,10,8,3,1,4326668,235116,3239,-0.75,36.11,2.6,168.8,0
2016,10,8,4,1,4326668,235116,3239,-1.06,42.57,2.1,162.1,0
2016,10,8,5,1,4326668,235116,3239,-1.06,41.04,2,150,0
2016,10,8,6,1,4326668,235116,3239,-0.41,46.65,1.85,168,0
2016,10,8,7,1,4326668,235116,3239,0.24,50.08,3.26,174.4,0
2016,10,8,8,1,4326668,235116,3239,0.52,50.24,2.56,166.5,0
2016,10,8,9,1,4326668,235116,3239,2.63,41.68,2.39,174.4,0
2016,10,8,10,1,4326668,235116,3239,5.76,36.28,2.7,197.4,0
2016,10,8,11,1,4326668,235116,3239,7.35,30.94,2.15,205.3,2.5
2016,10,8,12,1,4326668,235116,3239,8.22,27.34,1.76,184.8,2.5
2016,10,8,13,1,4326668,235116,3239,8.94,28.67,1.73,177.3,0
2016,10,8,14,1,4326668,235116,3239,9.55,25.58,1.61,196.9,0
2016,10,8,15,1,4326668,235116,3239,9.75,23.27,2.24,210.9,0
2016,10,8,16,1,4326668,235116,3239,10.13,23.58,1.48,242.2,0
2016,10,8,17,1,4326668,235116,3239,9.36,24.09,1.25,210.6,0
2016,10,8,18,1,4326668,235116,3239,8.12,41.69,0.56,225.9,0
2016,10,8,19,1,4326668,235116,3239,4.63,53.44,0.16,129,0
2016,10,8,20,1,4326668,235116,3239,2.23,56.5,0.54,162.3,0
2016,10,8,21,1,4326668,235116,3239,0.92,55.04,0.67,172.1,0
2016,10,8,22,1,4326668,235116,3239,0.78,51.78,1.37,175,0
2016,10,8,23,1,4326668,235116,3239,0.92,51.94,1.31,166.3,0
2016,10,9,0,1,4326668,235116,3239,1.12,57.01,1.45,166.5,0
2016,10,9,1,1,4326668,235116,3239,0.9,55.65,1.42,174.5,0
2016,10,9,2,1,4326668,235116,3239,2.16,57.69,1.98,187.1,0
2016,10,9,3,1,4326668,235116,3239,0.6,57.14,1.46,171.6,0
2016,10,9,4,1,4326668,235116,3239,0.65,58.74,1.67,177.5,0
2016,10,9,5,1,4326668,235116,3239,1.38,63.53,1.89,177.4,0
2016,10,9,6,1,4326668,235116,3239,1.38,67.61,1.71,157.7,0
2016,10,9,7,1,4326668,235116,3239,1.35,68.01,1.85,159.2,0
2016,10,9,8,1,4326668,235116,3239,1.22,76.47,2.09,169.2,0
2016,10,9,9,1,4326668,235116,3239,3.18,75.85,1.26,189.3,0
2016,10,9,10,1,4326668,235116,3239,6.15,56.79,1.22,206.4,0
2016,10,9,11,1,4326668,235116,3239,8.45,64.44,1.14,234.4,0
2016,10,9,12,1,4326668,235116,3239,6.56,65.7,0.63,237.7,0
2016,10,9,13,1,4326668,235116,3239,6.79,63.96,1.47,243.1,0
2016,10,9,14,1,4326668,235116,3239,7.88,56.86,1.21,282.6,0
2016,10,9,15,1,4326668,235116,3239,7.66,59.58,0.78,342.2,0
2016,10,9,16,1,4326668,235116,3239,7.11,60.7,0.8,287.7,0
2016,10,9,17,1,4326668,235116,3239,6.89,63.08,0.46,289,0
2016,10,9,18,1,4326668,235116,3239,6.42,67.81,0.44,250.3,0
2016,10,9,19,1,4326668,235116,3239,4.54,74.2,0.27,270.3,0
2016,10,9,20,1,4326668,235116,3239,3.26,73.01,0.5,258.7,0
2016,10,9,21,1,4326668,235116,3239,1.86,84.7,1.06,162.4,0
2016,10,9,22,1,4326668,235116,3239,0.89,86.8,1.44,160.2,0
2016,10,9,23,1,4326668,235116,3239,0.84,92,1.38,181.9,0
2016,10,10,0,1,4326668,235116,3239,0.82,89.4,1.66,164.3,0
2016,10,10,1,1,4326668,235116,3239,0.73,92.8,2.05,156.7,0
2016,10,10,2,1,4326668,235116,3239,0.78,92,1.69,164.3,0
2016,10,10,3,1,4326668,235116,3239,0.01,94.7,1.12,170,0
2016,10,10,4,1,4326668,235116,3239,0.47,92.1,1.4,153.1,0
2016,10,10,5,1,4326668,235116,3239,-0.47,93.1,2.22,165.7,0
2016,10,10,6,1,4326668,235116,3239,0.69,85.6,3.14,172.1,0
2016,10,10,7,1,4326668,235116,3239,1.56,88.1,3.25,178.6,0
2016,10,10,8,1,4326668,235116,3239,0.98,88.1,2.62,170.7,0
2016,10,10,9,1,4326668,235116,3239,3.6,70.86,2.39,180.7,0
2016,10,10,10,1,4326668,235116,3239,5.67,64.54,3.06,202.4,2.5
2016,10,10,11,1,4326668,235116,3239,6.63,61.99,2.97,213.3,0
2016,10,10,12,1,4326668,235116,3239,7.3,53.06,3.24,220.5,2.5
2016,10,10,13,1,4326668,235116,3239,8.1,52.31,3.39,216.3,0
